,Precio,Metros_Construidos,Habitaciones,Baños,Terraza,Garaje,Orientación_norte,Orientación_sur,Orientación_este,Orientación_oeste,Conserje,Ático,Año_construcción,Distancia_centro,Distancia_metro,Barrio
4290,690000.0,248.5,5,3.0,1.0,0,0,0,0.0,0,0,0,1963.0,0.322652437871305,0.188087420515081,55.0
4291,212000.0,75.0,2,1.0,1.0,0,0,0,1.0,0,0,0,1925.5,0.924545876868515,0.274082859183682,52.0
4292,206000.0,70.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1930.0,0.826503097147664,0.224250440135262,52.0
4293,470000.0,120.0,3,2.0,1.0,0,0,0,0.0,0,0,0,2009.5,0.572334299370746,0.22094932601738,52.0
4294,329000.0,110.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1978.0,1.23894330729933,0.426080482960006,52.0
4295,690000.0,230.0,6,1.0,0.0,0,0,0,0.0,0,0,0,1961.0,0.347492929762844,0.224132830581382,20.0
4296,402000.0,130.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1970.0,0.939030227089257,0.281434126161377,52.0
4297,249000.0,110.0,3,2.0,1.0,0,0,0,0.0,0,0,0,1977.0,1.11824904896379,0.427491498922662,52.0
4298,246000.0,137.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1950.0,0.785053634208416,0.264825053661201,52.0
4299,280000.0,126.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1954.0,1.27714394217475,0.274156952704165,52.0
4300,243000.0,92.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1955.0,0.758993529168502,0.298848543106714,52.0
4301,298000.0,80.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1990.0,0.931717553005142,0.408152922399635,52.0
4302,189000.0,103.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1959.0,1.32048236523444,0.302195765293097,52.0
4303,177000.0,120.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1970.0,0.965106437369761,0.3983313711324,52.0
4304,251000.0,145.0,4,1.0,0.0,0,0,0,0.0,0,0,0,1958.0,0.721148841700505,0.367506794072056,52.0
4305,130000.0,77.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.899129249775675,0.0634076675031108,52.0
4306,244000.0,100.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1984.0,1.11658242932579,0.269482006600624,52.0
4307,219000.0,71.0,2,1.0,1.0,0,0,0,0.0,0,0,0,1925.5,0.942375736573494,0.36164495873,52.0
4308,167000.0,95.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1969.0,0.934395461265593,0.385736768933288,52.0
4309,234000.0,150.0,5,2.0,0.0,0,0,0,0.0,0,0,0,1965.0,1.1055736853865,0.561401744556236,52.0
4310,186000.0,90.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,1.24962942144455,0.631699170747081,52.0
4311,455000.0,113.0,2,2.0,1.0,0,0,0,1.0,0,0,0,1940.0,1.17881823807005,0.29896422480375,52.0
4312,460000.0,170.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1965.0,0.730996229582175,0.106165391684686,52.0
4313,325000.0,136.0,6,2.0,0.0,0,0,0,0.0,0,0,0,1959.0,1.38254618252281,0.376050411503477,52.0
4314,148000.0,73.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1958.0,1.00670317826518,0.484664646517602,52.0
4315,178000.0,100.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1969.0,1.19275134509026,0.388965429235057,52.0
4316,241000.0,80.0,2,2.0,0.0,0,0,0,1.0,0,0,0,1958.0,1.21751130692909,0.318002848036694,52.0
4317,690000.0,248.5,3,3.0,1.0,0,0,0,1.0,0,0,0,1963.0,0.290052938959065,0.148572926477012,55.0
4318,207000.0,150.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1982.0,1.13409056105753,0.555746385747299,52.0
4319,249000.0,104.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1997.0,0.602944204812884,0.362346926382414,52.0
4320,159000.0,79.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1957.0,1.18518899126888,0.318606707629291,52.0
4321,451000.0,163.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1929.0,0.610673612190814,0.340737283367749,52.0
4322,212000.0,85.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1999.0,1.19749265754538,0.371019500449337,52.0
4323,690000.0,200.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1940.0,0.496115051618115,0.269944815804966,52.0
4324,179000.0,76.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1932.0,1.20429830637966,0.331366680746661,52.0
4325,287000.0,130.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1975.0,1.24762234880041,0.405517629277864,31.0
4326,162000.0,106.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1965.0,1.25660690281536,0.58324182405376,52.0
4327,274000.0,108.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.873476424601944,0.368336403489288,52.0
4328,194000.0,80.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1932.0,1.11002346574139,0.46408578614756,52.0
4329,547000.0,231.0,5,3.0,0.0,0,0,0,0.0,0,0,0,1960.0,0.453440204477091,0.259417774385279,52.0
4330,181000.0,115.0,5,1.0,0.0,0,0,0,1.0,0,0,0,1956.0,1.2078054431086,0.358964678306815,52.0
4331,162000.0,72.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1930.0,1.27436114084615,0.274961186204998,52.0
4332,214000.0,77.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1984.0,1.08816454741365,0.442393316698737,52.0
4333,213000.0,91.0,3,2.0,1.0,0,0,0,1.0,0,0,0,1935.0,1.0113735279794,0.330406105822477,52.0
4334,121000.0,65.0,4,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,1.14716608933399,0.461054683063532,52.0
4335,220000.0,77.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1993.0,0.852898683372857,0.0506418607742126,52.0
4336,194000.0,70.0,1,1.0,1.0,0,0,0,0.0,0,0,0,1950.0,0.846637046468788,0.407711121545817,52.0
4337,187000.0,78.0,0,1.0,1.0,0,0,0,1.0,0,0,0,1929.0,0.883901328711977,0.453321101987486,52.0
4338,278000.0,130.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1980.0,1.37488952521933,0.322608201466751,52.0
4339,327000.0,145.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1983.0,1.28479903190998,0.253149168711366,52.0
4340,690000.0,248.5,5,3.0,1.0,0,0,0,1.0,0,0,0,1925.5,0.984546804616193,0.358137862811287,52.0
4341,157000.0,110.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.855599298101318,0.33178460633391,52.0
4342,206000.0,107.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1963.0,0.366629582907839,0.222682073177408,20.0
4343,219000.0,115.0,2,2.0,1.0,0,0,0,0.0,0,0,0,1977.0,1.0695185469569,0.362252907256178,52.0
4344,263000.0,109.0,2,2.0,0.0,0,0,0,1.0,0,0,0,1990.0,0.889410026689046,0.392970618522259,52.0
4345,411000.0,80.0,1,1.0,1.0,0,0,0,0.0,0,0,0,1987.0,1.25149381565675,0.584608227833818,52.0
4346,247000.0,127.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1965.0,1.04223027900317,0.273897249124492,52.0
4347,196000.0,72.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1929.0,1.10490137640198,0.516233011246755,52.0
4348,168000.0,67.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,1.0853836141534,0.228833525691073,52.0
4349,299000.0,90.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1964.0,0.938272657662077,0.224463704415543,52.0
4350,178000.0,81.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1930.0,1.19806322429763,0.325509456734024,52.0
4351,371000.0,169.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1978.0,1.28996407875847,0.529105857657887,22.0
4352,195000.0,103.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1959.0,1.40014904505078,0.275143485002032,52.0
4353,347000.0,145.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1983.0,1.30445351539994,0.213154643141795,52.0
4354,416000.0,145.0,4,2.0,1.0,0,0,0,1.0,0,0,0,1930.0,0.520621688993336,0.286540211926628,52.0
4355,303000.0,120.0,0,1.0,1.0,0,0,0,0.0,0,0,0,1978.0,1.10996226124669,0.247340423502983,52.0
4356,241000.0,75.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1988.0,0.955543346556709,0.204567338408422,52.0
4357,507000.0,204.0,4,2.0,1.0,0,0,0,0.0,0,0,0,1954.0,1.17640209612214,0.306450381902574,52.0
4358,179000.0,88.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1956.0,0.972271670294946,0.292245370095707,52.0
4359,303000.0,90.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1967.0,0.898360832182796,0.286401945503867,52.0
4360,244000.0,81.0,2,1.0,1.0,0,0,0,0.0,0,0,0,1930.0,1.20933025329706,0.31427319722982,52.0
4361,383000.0,216.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1941.0,0.442554530556061,0.226643423840889,52.0
4362,178000.0,70.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.896296348929277,0.266796412802661,52.0
4363,232000.0,77.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.896533942618543,0.135305196285215,52.0
4364,176000.0,68.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.888172567239101,0.308606508116586,52.0
4365,154000.0,80.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1964.0,0.577831332318225,0.388733653451398,52.0
4366,274000.0,77.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1934.0,1.11026993002105,0.539657974250198,52.0
4367,225000.0,150.0,4,2.0,1.0,0,0,0,0.0,0,0,0,1954.0,0.539939421008702,0.269510295613422,52.0
4368,222000.0,71.0,2,1.0,1.0,0,0,0,0.0,0,0,0,1958.0,0.859323512644937,0.406740477450669,52.0
4369,464000.0,120.0,3,2.0,1.0,0,0,0,0.0,0,0,0,2009.5,0.459647447083943,0.218908459401519,52.0
4370,163000.0,85.0,2,1.0,1.0,0,0,0,0.0,0,0,0,1952.0,1.23165196588945,0.590541826027726,52.0
4371,140000.0,47.0,2,1.0,1.0,0,0,0,1.0,0,0,0,1925.5,0.8544272454168,0.392769805441394,52.0
4372,343000.0,124.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1985.0,1.00690732394608,0.303641925788551,52.0
4373,387000.0,147.0,4,2.0,1.0,0,0,0,0.0,0,0,0,1960.0,1.3524640798427,0.374250427973185,52.0
4374,327000.0,119.0,3,2.0,0.0,0,0,0,0.0,0,0,0,2009.5,0.758987388137374,0.300459464234268,52.0
4375,201000.0,84.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1980.0,0.777411955305474,0.401052442086652,52.0
4376,238000.0,114.0,2,2.0,1.0,0,0,0,1.0,0,0,0,2001.0,0.860229675873107,0.291388329702532,52.0
4377,152000.0,86.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1961.0,1.28713813284987,0.354207457074569,45.0
4378,294000.0,175.0,6,2.0,0.0,0,0,0,1.0,0,0,0,1956.0,0.518728309749063,0.269649351258713,52.0
4379,176000.0,70.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1961.0,1.0658553366738,0.472746498606871,52.0
4380,255000.0,89.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1958.0,1.16724580761892,0.432909707410009,52.0
4381,277000.0,104.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1958.0,1.38703414716672,0.252949412407159,45.0
4382,387000.0,108.0,2,2.0,1.0,0,0,0,0.0,0,0,0,1925.5,0.854350542878531,0.319571120139758,52.0
4383,198000.0,65.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,0.905005253506584,0.332672553563448,52.0
4384,227000.0,95.0,4,1.0,0.0,0,0,0,0.0,0,0,0,1967.0,1.10359262476093,0.47998696881993,52.0
4385,196000.0,65.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1940.0,1.04406884141488,0.449480860870647,52.0
4386,166000.0,67.0,2,2.0,0.0,0,0,0,1.0,0,0,0,1925.5,1.12128300412042,0.243091862503224,52.0
4387,303000.0,126.0,3,2.0,1.0,0,0,0,0.0,0,0,0,1978.0,1.33627096597276,0.256723587871274,52.0
4388,360000.0,169.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1978.0,1.23728998729045,0.525163578191914,52.0
4389,210000.0,95.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1973.0,1.2482799171872,0.350051871096071,52.0
4390,149000.0,75.0,4,1.0,0.0,0,0,0,1.0,0,0,0,1963.0,1.34033344573502,0.552738273486877,52.0
4391,298000.0,130.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1954.0,1.27987503095065,0.327326428394533,52.0
4392,246000.0,85.0,2,2.0,0.0,0,0,0,1.0,0,0,0,1933.0,1.02994101166094,0.147048134871092,52.0
4393,233000.0,125.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1957.0,1.26771199103504,0.629544237253352,52.0
4394,687000.0,215.0,4,3.5,1.0,0,0,0,0.0,0,0,0,1930.0,1.11345132819568,0.369403642535974,52.0
4395,264000.0,100.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1963.0,1.07348298631902,0.557938169333826,52.0
4396,323000.0,140.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1966.0,1.20922118461758,0.410496659617025,52.0
4397,144000.0,54.0,1,1.0,1.0,0,0,0,0.0,0,0,0,1925.5,1.13959330466023,0.487058576655828,52.0
4398,273000.0,107.0,3,2.0,0.0,0,0,0,0.0,0,0,0,2002.0,1.20847937762939,0.329155420617389,52.0
4399,395000.0,99.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1968.0,0.528283208087753,0.308596614695504,52.0
4400,174000.0,99.0,2,1.0,1.0,0,0,0,0.0,0,0,0,1983.0,1.32852891220979,0.545350149838536,52.0
4401,281000.0,126.0,3,2.0,0.0,0,0,0,1.0,0,0,0,1990.0,1.21495828177746,0.3363647306108,52.0
4402,230000.0,100.0,4,1.0,0.0,0,0,0,0.0,0,0,0,1957.0,1.19389408962972,0.505811889498397,52.0
4403,354000.0,158.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1996.0,1.27355506494767,0.347580858127324,52.0
4404,316000.0,121.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.769542308000035,0.276696614407073,52.0
4405,347000.0,137.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1983.0,1.19497913299469,0.357450233990153,52.0
4406,349000.0,223.0,6,1.0,1.0,0,0,0,0.0,0,0,0,1980.0,0.430730361576305,0.242021311485979,20.0
4407,176000.0,92.0,4,1.0,0.0,0,0,0,1.0,0,0,0,1932.0,1.00745110820841,0.154297063316255,52.0
4408,289000.0,135.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1984.0,0.940978531250227,0.0644732723723763,52.0
4409,249000.0,140.0,4,1.0,0.0,0,0,0,0.0,0,0,0,1960.0,0.738156569343734,0.389534102905077,52.0
4410,203000.0,70.0,2,1.0,1.0,0,0,0,0.0,0,0,0,1936.0,0.970260597879563,0.282797440448856,52.0
4411,260000.0,86.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1955.0,1.03361249974674,0.52376607792318,52.0
4412,504000.0,140.0,3,2.0,1.0,0,0,0,1.0,0,0,0,1950.0,0.833149334834232,0.268718623816796,52.0
4413,245000.0,105.0,1,1.0,1.0,0,0,0,0.0,0,0,0,1959.0,0.84753002252976,0.255564922620448,52.0
4414,220000.0,71.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1991.0,0.818684957091385,0.338362628060594,52.0
4415,247000.0,74.0,2,2.0,0.0,0,0,0,1.0,0,0,0,1933.0,1.06864023938347,0.194174854265234,52.0
4416,217000.0,107.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1963.0,0.40362354878872,0.221749089727371,52.0
4417,301000.0,77.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1990.0,0.960155355960185,0.338907667607598,52.0
4418,291000.0,140.0,4,2.0,0.0,0,0,0,1.0,0,0,0,2000.0,1.26046314314498,0.410620308215286,52.0
4419,201000.0,95.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1977.0,1.22950976427705,0.525877331163652,52.0
4420,233000.0,86.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1955.0,1.02694092810412,0.484771790712979,52.0
4421,307000.0,130.0,4,1.0,0.0,0,0,0,0.0,0,0,0,1971.0,0.989476142541189,0.346770648994972,52.0
4422,284000.0,109.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1981.0,1.41406638526298,0.361430052627002,52.0
4423,244000.0,100.0,2,2.0,1.0,0,0,0,1.0,0,0,0,2001.0,0.812528188152504,0.270453395328736,52.0
4424,244000.0,134.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1988.0,1.12275842944649,0.337757771020295,52.0
4425,243000.0,137.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1940.0,0.805377740243462,0.227922553281082,52.0
4426,186000.0,80.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.920466551898516,0.0911628762357561,52.0
4427,175000.0,48.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1982.0,0.758659758735106,0.261576232403978,52.0
4428,481000.0,204.0,5,2.0,1.0,0,0,0,1.0,0,0,0,1954.0,1.18404963566852,0.308181566283341,52.0
4429,247000.0,123.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1966.0,1.18529546642637,0.428737117549473,52.0
4430,203000.0,72.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1929.0,1.05687628416402,0.425295114607421,52.0
4431,260000.0,88.0,3,1.0,1.0,0,0,0,0.0,0,0,0,1925.5,1.26045246524442,0.641371769423004,52.0
4432,184000.0,105.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1970.0,1.25660639603744,0.394983368046631,52.0
4433,234000.0,100.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1982.0,1.0202762973747,0.402901408359282,52.0
4434,173000.0,70.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1979.0,1.22333213384651,0.2960297731363,52.0
4435,466000.0,120.0,2,2.0,1.0,0,0,0,1.0,0,0,0,2009.5,1.13718183364618,0.266254795003613,52.0
4436,348000.0,134.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1966.0,1.14197314214772,0.385607261216116,52.0
4437,601000.0,108.0,0,2.0,0.0,0,0,0,0.0,0,0,0,1955.0,0.764613610956869,0.229124420146039,52.0
4438,138000.0,70.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1961.0,1.18534453963432,0.314209066755456,52.0
4439,252000.0,92.0,2,2.0,1.0,0,0,0,1.0,0,0,0,1992.0,1.37199211349419,0.622862831869465,22.0
4440,388000.0,99.0,2,2.0,0.0,0,0,0,1.0,0,0,0,1937.0,0.533158636733711,0.312868861144315,52.0
4441,217000.0,108.0,2,2.0,1.0,0,0,0,1.0,0,0,0,1977.0,1.14267213735881,0.437865318200435,52.0
4442,265000.0,114.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,1.10181569812315,0.221312838499345,52.0
4443,379000.0,163.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1966.0,1.24899735916861,0.344900036809068,52.0
4444,390000.0,130.0,4,2.0,0.0,0,0,0,0.0,0,0,0,2002.0,1.33935319582047,0.484009665898229,52.0
4445,223000.0,78.0,2,1.0,1.0,0,0,0,0.0,0,0,0,1973.0,1.12846445954727,0.325679561927285,52.0
4446,532000.0,204.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1954.0,1.13289119787429,0.280739449188993,31.0
4447,249000.0,86.0,2,2.0,1.0,0,0,0,0.0,0,0,0,2005.0,1.0638813498709,0.215237732772391,52.0
4448,177000.0,65.0,1,1.0,1.0,0,0,0,1.0,0,0,0,1940.0,1.25837422830852,0.465053320221135,52.0
4449,255000.0,110.0,4,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,0.886488719248737,0.369064046346912,52.0
4450,349000.0,141.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1980.0,1.39421637271434,0.330084991973108,52.0
4451,244000.0,85.0,3,1.0,1.0,0,0,0,0.0,0,0,0,1944.0,0.98608114531796,0.456330472933714,52.0
4452,260000.0,130.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1957.0,1.35055870227022,0.340457621598123,52.0
4453,233000.0,146.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1977.0,1.16920364003191,0.408466843433713,52.0
4454,169000.0,104.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1928.0,0.857549505319929,0.262520445987623,52.0
4455,200000.0,120.0,5,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,1.31652452018189,0.211099651882721,45.0
4456,281000.0,125.0,3,2.0,0.0,0,0,0,0.0,0,0,0,2000.0,1.26765495474144,0.384444686206147,52.0
4457,142000.0,78.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1971.0,1.14820681114976,0.306310707780119,52.0
4458,153000.0,94.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1966.0,1.30255312939987,0.45146477308143,52.0
4459,489000.0,135.0,3,2.0,0.0,0,0,0,0.0,0,0,0,2005.0,1.19160824754943,0.311737560216556,52.0
4460,499000.0,141.0,3,2.0,0.0,0,0,0,0.0,0,0,0,2009.5,0.932085673452058,0.355531024879832,52.0
4461,690000.0,248.5,5,3.0,1.0,0,0,0,1.0,0,0,0,1963.0,0.304635123553464,0.119304035372914,52.0
4462,239000.0,99.0,3,1.0,1.0,0,0,0,0.0,0,0,0,1967.0,0.933315144912355,0.214259585026895,52.0
4463,63000.0,64.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1979.0,1.07202383524513,0.506676151150076,52.0
4464,468000.0,170.0,5,2.0,0.0,0,0,0,1.0,0,0,0,1928.0,0.513800139727523,0.276389641192054,52.0
4465,319000.0,105.0,2,1.0,1.0,0,0,0,0.0,0,0,0,1937.0,0.466534675278033,0.238049598679984,52.0
4466,78000.0,35.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.866992877917573,0.40141003841491,52.0
4467,193000.0,92.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1975.0,0.89642278420119,0.411849751888348,52.0
4468,302000.0,115.0,2,2.0,0.0,0,0,0,0.0,0,0,0,2008.0,0.752777782364969,0.309827622438183,52.0
4469,153000.0,72.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1968.0,1.28530298177343,0.608847580388243,52.0
4470,390000.0,140.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1965.0,1.16055342366869,0.349913931748707,52.0
4471,176000.0,70.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1961.0,1.17592698211905,0.388682738352408,52.0
4472,690000.0,248.5,5,3.0,0.0,0,0,0,0.0,0,0,0,1963.0,0.396236961013603,0.214233023372414,52.0
4473,236000.0,110.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1954.0,1.08015563049578,0.243554286804806,52.0
4474,168000.0,98.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1960.0,0.929163054581334,0.375958521906215,52.0
4475,690000.0,208.0,4,3.0,0.0,0,0,0,0.0,0,0,0,1936.0,1.10808930261605,0.258852867153169,31.0
4476,174000.0,48.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1962.0,1.14753246052816,0.505742764421433,52.0
4477,236000.0,95.0,2,2.0,1.0,0,0,0,1.0,0,0,0,1980.0,0.85754412800068,0.287591439866369,52.0
4478,142000.0,95.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1970.0,1.19784675042809,0.422218130921501,52.0
4479,182000.0,67.0,2,1.0,0.0,0,0,0,1.0,0,0,0,2006.0,0.892451359782871,0.321459262130579,52.0
4480,145000.0,95.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1970.0,1.47214850425335,0.425844111372133,22.0
4481,235000.0,150.0,4,2.0,1.0,0,0,0,0.0,0,0,0,1954.0,0.504064719272625,0.253067568250069,52.0
4482,283000.0,135.0,4,2.0,0.0,0,0,0,1.0,0,0,0,1950.0,1.37970760293909,0.324327613549148,52.0
4483,212000.0,71.0,2,2.0,1.0,0,0,0,1.0,0,0,0,1967.0,0.915663778139049,0.276667493038814,52.0
4484,189000.0,105.0,3,1.0,0.0,0,0,0,1.0,0,0,0,1972.0,1.31344756074543,0.312161669047026,52.0
4485,192000.0,75.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1957.0,1.10406596868574,0.377266943105839,52.0
4486,203000.0,70.0,2,2.0,0.0,0,0,0,1.0,0,0,0,1925.5,0.840801254321978,0.273687206449564,52.0
4487,389000.0,120.0,2,2.0,0.0,0,0,0,0.0,0,0,0,1941.0,0.514803574733493,0.281395592253768,52.0
4488,267000.0,99.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1985.0,1.30707451643531,0.624720194130146,52.0
4489,169000.0,65.0,2,1.0,1.0,0,0,0,1.0,0,0,0,1963.0,0.910186721951993,0.374305248921164,52.0
4490,382000.0,140.0,3,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,1.05968550480981,0.208657914502782,52.0
4491,310000.0,101.0,3,2.0,1.0,0,0,0,0.0,0,0,0,1979.0,1.19744098934977,0.545022300760683,52.0
4492,220000.0,74.0,2,1.0,1.0,0,0,0,0.0,0,0,0,1958.0,1.0346636893039,0.452613033503407,52.0
4493,208000.0,70.0,3,1.0,1.0,0,0,0,0.0,0,0,0,1927.0,1.02377980989122,0.438628272720219,52.0
4494,142000.0,95.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1962.0,0.910346676780361,0.418276314967818,52.0
4495,191000.0,150.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1980.0,1.15106473301119,0.531916049248044,52.0
4496,319000.0,115.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1937.0,0.488629676542204,0.254429259739764,52.0
4497,143000.0,44.0,1,1.0,0.0,0,0,0,0.0,0,0,0,1978.0,1.00936510064925,0.4061312317605,52.0
4498,138000.0,80.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,0.943393266269316,0.195319395961351,52.0
4499,60000.0,24.0,0,1.0,0.0,0,0,0,0.0,0,0,0,1948.0,0.791280657140627,0.425980099640129,52.0
4500,243000.0,130.0,5,1.0,1.0,0,0,0,1.0,0,0,0,1940.0,1.03445475671684,0.352272094273273,52.0
4501,163000.0,70.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1966.0,1.16847021030391,0.312619198455789,52.0
4502,180000.0,64.0,2,1.0,0.0,0,0,0,1.0,0,0,0,1925.5,0.83031616629141,0.423092964661138,52.0
4503,260000.0,141.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1950.0,0.856852105309427,0.246471634902562,52.0
4504,394000.0,108.0,2,2.0,1.0,0,0,0,0.0,0,0,0,1925.5,0.818199843840768,0.311157587174617,52.0
4505,157000.0,82.0,3,1.0,0.0,0,0,0,0.0,0,0,0,1956.0,0.941890127710643,0.349534702267878,52.0
4506,166000.0,100.0,4,2.0,0.0,0,0,0,0.0,0,0,0,1925.5,0.750252035978825,0.268297571482508,52.0
4507,239000.0,100.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1963.0,1.02729052056436,0.350029484973376,52.0
4508,222000.0,80.0,2,1.0,0.0,0,0,0,0.0,0,0,0,1965.0,1.25662117877302,0.26501514305105,52.0
4509,183000.0,126.0,4,2.0,0.0,0,0,0,1.0,0,0,0,2001.0,1.07043138234564,0.533359153086521,52.0
